image	C:/Users/diogo/OneDrive - Universidade de Lisboa/Ambiente de Trabalho/WORK/202402 - Paper SOTA/figs/fig2_new/tophat.png
intensity-scaling	0
gaussian-std	0
ridge-threshold	0.005
maximum-foreground	255
minimum-foreground	2
init-z	false
snake-point-spacing	1
minimum-snake-length	20
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.01
beta	0.1
gamma	4
external-factor	1
stretch-factor	0.2
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
22          93     87.5586     222.868           0     66.7884     1.13342
22          94      88.425     222.377           0     64.7489     2.75051
22          95     89.2951     221.892           0     66.4615     4.70682
22          96     90.1733     221.422           0     64.8917     7.30803
22          97     91.0584     220.965           0     66.3057     10.2365
22          98     91.9505     220.521           0     61.5084     12.4903
22          99     92.8463     220.086           0     61.1321     14.4402
22         100     93.7387     219.643           0     57.3067     15.2236
22         101     94.6281     219.195           0     56.1778     15.4957
22         102     95.5137     218.739           0     55.0619     15.4436
22         103     96.4017     218.287           0     54.9349     15.7386
22         104     97.2909     217.839           0     56.3201     17.4536
22         105     98.1845     217.399           0     56.4196     20.9769
22         106     99.0814     216.965           0     59.5202     27.2085
22         107     99.9819     216.539           0     58.4051     34.2113
22         108     100.879     216.107           0     62.4446     38.5256
22         109     101.761     215.643           0      65.024     36.7949
22         110     102.619     215.137           0     69.1928     31.4909
22         111     103.463     214.608           0     70.4369     27.8677
22         112     104.335     214.127           0     73.9798     27.6264
22         113     105.295      213.86           0     73.6177     32.1962
22         114     106.291      213.87           0     68.0866     38.9038
22         115     107.252     214.134           0     62.4145     47.9646
22         116     108.163     214.535           0     61.1155     22.5521
#1
23           0     266.717     235.038           0     63.8876     37.8103
23           1     267.723     234.955           0      67.486     27.1461
23           2     268.732     234.911           0     71.5117     19.3027
23           3     269.741     234.868           0     73.7927     15.4427
23           4     270.745     234.762           0     69.7114     16.0961
23           5     271.723     234.512           0     60.9219     16.0224
23           6     272.656     234.127           0     49.6039      16.413
23           7     273.558     233.673           0     39.0313     15.2409
23           8     274.461     233.222           0     33.7813     12.7579
23           9      275.39     232.826           0     33.0546     11.0049
23          10     276.353     232.522           0     35.0655     10.6499
23          11     277.343     232.322           0      39.016     12.6153
23          12     278.348     232.231           0     42.7344     18.4591
23          13     279.358     232.243           0     47.3331     25.2863
23          14     280.362     232.352           0     57.2406      35.594
23          15     281.353     232.544           0     75.3482     46.4115
23          16      282.33       232.8           0     99.6538     55.3029
23          17     283.298     233.085           0     118.986     62.2725
23          18     284.268     233.365           0     120.221     61.4694
23          19     285.242     233.631           0     104.092     51.4763
23          20     286.216     233.899           0     80.9005     36.7909
23          21     287.184     234.185           0     60.7752     24.5284
23          22     288.149     234.481           0     48.9716     17.2733
23          23     289.118     234.768           0     42.1053     13.2928
23          24     290.097     235.015           0     38.4929     10.2309
23          25      291.09     235.194           0     34.0792     8.49513
23          26     292.097     235.277           0     31.4374     9.35455
23          27     293.106     235.245           0     31.2639     12.5032
23          28     294.104     235.093           0     26.5765     12.4806
23          29     295.084      234.85           0     26.0687     7.10062
23          30     296.049     234.554           0     25.1201     4.62676
23          31     297.006     234.231           0     26.3195     4.15385
23          32     297.957     233.894           0     29.5392     4.44524
23          33     298.908     233.553           0     35.1319     7.40495
23          34     299.862     233.223           0     50.4173     14.8365
23          35     300.831     232.939           0     72.0581     26.6517
23          36     301.824     232.756           0     89.3115     34.1348
23          37     302.833     232.726           0      89.385     29.0962
23          38     303.837     232.831           0     72.3137     22.7451
23          39     304.831     233.013           0     46.4455     22.7152
23          40     305.818     233.222           0     21.9061     26.9622
23          41     306.805     233.438           0     9.01571     30.6977
23          42     307.789     233.665           0     6.14179     31.2758
23          43     308.768     233.909           0     10.3304     29.4316
23          44     309.743     234.174           0     16.9788     26.4771
23          45     310.711      234.46           0     23.4026     22.9028
23          46     311.679     234.745           0     28.6068     20.1086
23          47     312.628     235.091           0     28.1024     18.8467
23          48     313.553     235.496           0     24.8976     18.3117
23          49     314.465      235.93           0     21.6126     18.5435
#1
24           0     63.8009     236.531           0     94.8651     97.6282
24           1     63.6087     235.551           0     80.4106     93.4472
24           2     63.2499     234.619           0     51.7187      69.411
24           3     62.8712     233.695           0     37.0989     41.2104
24           4     62.6575      232.72           0     41.4404     39.2445
24           5     62.7226     231.723           0     50.1112     45.9373
24           6     63.0863     230.793           0     56.0412     47.0181
24           7     63.6465     229.966           0     57.4203     45.5897
24           8     64.2894     229.202           0     57.7322     44.1564
24           9     64.9452     228.448           0     59.6552     41.9097
24          10     65.5922     227.688           0     59.2819     37.6096
24          11     66.2262     226.916           0      61.566     29.0842
24          12     66.8446     226.132           0     63.6991     19.2874
24          13     67.4538      225.34           0     61.5406     11.2839
24          14     68.0584     224.545           0     62.0737     6.43172
24          15     68.6683     223.754           0     58.7687     4.28632
24          16     69.2935     222.976           0     58.3648     3.23983
24          17     69.9287     222.205           0     56.9478     2.54479
24          18     70.5751     221.444           0     54.0029     1.85233
24          19     71.2386     220.697           0     54.1193     1.38072
24          20     71.9268     219.973           0     56.4323    0.887264
24          21      72.649     219.284           0      56.101    0.725043
24          22     73.4059     218.632           0     58.0031    0.543758
24          23     74.1974     218.023           0     63.3493    0.513582
24          24     75.0179     217.453           0     63.0413    0.532409
24          25     75.8573     216.912           0     65.7445    0.416607
24          26     76.7049     216.384           0     63.2168    0.363334
24          27     77.5483     215.849           0     63.0985    0.428486
24          28     78.3811     215.298           0     60.8824     0.44877
24          29     79.1941     214.718           0     60.0655    0.406179
24          30      79.988     214.112           0     62.0316    0.379977
24          31     80.7595     213.478           0     60.1672    0.409006
24          32     81.5093     212.818           0     61.0044    0.432594
24          33     82.2374     212.134           0     61.6372    0.419185
24          34     82.9447     211.429           0     60.2632     0.40419
24          35     83.6477      210.72           0     57.3895    0.391621
24          36     84.3626     210.022           0     58.1259    0.305727
24          37     85.0974     209.346           0     58.5883    0.449989
24          38     85.8582     208.699           0     60.8197    0.427502
24          39     86.6494     208.089           0     65.8485    0.430998
24          40     87.4588     207.504           0     66.4571    0.553064
24          41     88.2722     206.925           0     69.2598    0.868419
24          42     89.0787     206.336           0     68.7031     1.17664
24          43     89.8726      205.73           0     69.4834     1.85673
24          44     90.6508     205.104           0     72.5124     2.68582
24          45     91.3968      204.44           0     75.6954       3.527
24          46     92.0986     203.729           0     81.9263     3.84069
24          47     92.7621     202.982           0     88.1086      3.5498
24          48     93.4107     202.223           0     93.9709     2.91371
24          49     94.0542     201.459           0     100.245     2.36187
24          50     94.6974     200.695           0     100.224      2.2514
24          51     95.3428     199.933           0     99.8284     2.26186
24          52     95.9828     199.166           0     100.997     1.99235
24          53      96.614     198.392           0     98.7082     2.08433
24          54     97.2377     197.612           0     102.211     2.06937
24          55     97.8525     196.825           0     108.286     1.99562
24          56     98.4678     196.039           0     110.611     2.06656
24          57     99.0938      195.26           0     113.147     1.85727
24          58     99.7429     194.501           0     109.971     1.78049
24          59     100.433     193.779           0     107.049     1.37456
24          60     101.166     193.101           0     102.032     1.08193
24          61      101.93     192.458           0     88.0474    0.892936
24          62     102.725     191.854           0     78.2618    0.606426
24          63     103.541     191.277           0     71.6261    0.643093
24          64     104.364     190.712           0     72.5504    0.738628
24          65     105.196     190.159           0     78.0409    0.997238
24          66     106.031      189.61           0     82.5632     1.30626
24          67     106.877     189.081           0     87.2316     1.73037
24          68     107.748     188.591           0     84.3302     2.07094
24          69     108.658     188.181           0     82.9689     2.69893
24          70     109.611     187.882           0     78.4355     3.16451
24          71     110.593     187.697           0     69.1629     3.77888
24          72     111.581     187.551           0      58.063     3.90995
24          73     112.558     187.342           0       44.44     3.82915
24          74     113.501     187.016           0     30.0791     3.26113
24          75       114.4      186.58           0     17.9643     2.35653
24          76     115.258     186.068           0      9.9498     1.68152
24          77     116.082     185.505           0     4.88606     1.36312
24          78     116.883     184.908           0     3.11723     0.96503
24          79     117.657     184.276           0     3.65672     1.28643
24          80     118.406     183.616           0      4.7899     1.05521
24          81     119.138     182.937           0     6.39397     1.00802
24          82     119.868     182.255           0     8.57928     1.42867
24          83     120.619     181.596           0     9.28453     1.65877
24          84     121.408     180.984           0     10.6146     1.65764
24          85     122.242     180.435           0     10.9936     1.65404
24          86     123.111     179.943           0     10.8826     1.58928
24          87     124.001      179.49           0     9.48827     1.68877
24          88     124.899     179.052           0     8.10633      1.9877
24          89     125.795     178.611           0     7.38182     2.40026
24          90     126.679     178.147           0     7.25315      4.3574
24          91     127.539     177.639           0     13.1244     10.2977
24          92     128.358     177.067           0     26.3535      18.913
24          93     129.101     176.399           0      42.993     14.9319
24          94      129.71     175.608           0     55.4327     2.20643
24          95     130.163     174.718           0     61.2036    0.804143
24          96     130.502     173.779           0     60.5561    0.580161
24          97     130.814      172.83           0      59.864    0.644975
24          98     131.167     171.896           0     57.9657    0.720501
24          99     131.585     170.989           0     54.3793    0.629438
24         100     132.078      170.12           0     54.2512    0.761355
24         101     132.633      169.29           0     51.7025     1.06271
24         102     133.236     168.494           0     52.8038     1.37356
24         103      133.87     167.722           0     55.7329     1.76282
24         104     134.527      166.97           0     58.9741     2.29047
24         105     135.195     166.227           0     61.6811     2.82733
24         106     135.861     165.483           0     62.3086     3.80849
24         107     136.522     164.735           0     61.5811     5.59253
24         108     137.179     163.982           0          63     9.56506
24         109      137.83     163.225           0     61.3696     15.9458
24         110     138.496      162.48           0     59.2454     22.9351
24         111     139.202     161.774           0     58.8024      29.064
24         112     139.973     161.139           0      58.963     33.9339
24         113     140.812     160.598           0     58.7364     41.4142
24         114     141.669     160.085           0      69.484     49.3241
24         115     142.454     159.467           0     86.2247     43.1275
24         116     143.041     158.659           0      102.16      36.958
24         117     143.379     157.719           0     103.919     36.4099
24         118     143.596     156.744           0     106.909     32.8028
24         119     143.809     155.768           0     112.986     29.1376
24         120     144.057     154.801           0     120.541     26.5777
24         121     144.326     153.839           0     121.428       24.36
24         122     144.606     152.881           0     124.409     22.4341
24         123     144.904     151.927           0     129.212     21.4755
24         124     145.215     150.978           0      126.87     20.4771
24         125     145.522     150.028           0     121.555     19.4746
24         126     145.823     149.076           0     120.786     18.3378
24         127     146.115      148.12           0     119.696     18.0066
24         128     146.389      147.16           0     117.922     18.2207
24         129     146.651     146.196           0      118.91     18.1611
24         130      146.92     145.234           0     122.334     18.1963
24         131     147.207     144.278           0     120.893     18.2409
24         132     147.517     143.328           0     117.813     18.4518
24         133     147.861     142.391           0     118.175     18.8779
24         134     148.243     141.468           0     115.794     19.5846
24         135     148.644     140.554           0     114.562     20.3798
24         136     149.056     139.643           0     118.333     21.0662
24         137     149.461     138.731           0     118.009     21.8446
24         138     149.862     137.816           0     123.232     23.0165
24         139     150.258     136.899           0      122.18     23.9228
24         140     150.636     135.975           0     118.649     24.6276
24         141     150.985     135.039           0     113.103     24.1843
24         142     151.291     134.088           0     99.7922     22.0978
24         143     151.564     133.128           0     91.3916     19.5109
24         144     151.852     132.171           0     89.7472     19.0058
24         145     152.202     131.236           0      90.995     20.1505
24         146     152.644      130.34           0     94.6442     21.6328
24         147     153.238     129.538           0      100.46     22.6748
24         148     154.037     128.938           0     100.996     24.7992
24         149     155.002     128.678           0     96.6558      25.415
24         150     155.999     128.633           0      104.16     30.4139
24         151     156.997     128.597           0     127.923     33.5071
#1
25           0         165         121           0          54      45.476
25           1     164.664     120.058           0     72.0362     47.8036
25           2     164.733      119.06           0     76.9316     30.7604
25           3     165.267     118.214           0     66.6099     34.0097
25           4     166.035     117.573           0      47.757     51.0624
25           5     166.871     117.023           0     30.2492     59.0922
25           6     167.701     116.464           0      20.725     56.9623
25           7     168.494     115.855           0     19.9267      52.224
25           8     169.242      115.19           0     25.0298     46.8844
25           9     169.945     114.478           0     32.7416     41.1353
25          10     170.609      113.73           0     38.4857      37.037
25          11     171.246     112.958           0     42.9783     33.4634
25          12     171.862      112.17           0     45.6326     31.8857
25          13     172.461     111.368           0       45.64     31.8793
25          14     173.049     110.559           0      45.368     33.4886
25          15     173.631     109.745           0     41.0338     36.3284
25          16     174.206     108.927           0     37.9881     38.6048
25          17     174.761     108.094           0     37.1586     40.9582
25          18      175.28     107.239           0     41.4953     43.3686
25          19     175.746     106.353           0      51.765     45.2865
25          20     176.142     105.435           0     64.9648     47.0417
25          21     176.457     104.485           0     76.3185     47.7337
25          22     176.732     103.523           0     83.1104     46.7551
25          23     177.048     102.574           0     82.4451       42.05
25          24       177.5     101.681           0     71.8165     37.5144
25          25     178.117     100.894           0     55.9292     34.5441
25          26     178.848      100.21           0      39.979     32.1623
25          27     179.636      99.595           0     36.0114     29.4207
25          28     180.462     99.0293           0     46.1577     26.2182
25          29     181.325     98.5247           0        57.9      21.779
25          30     182.225     98.0867           0     70.4432     17.9522
25          31     183.152       97.71           0     72.8028     14.6725
25          32     184.096     97.3793           0     72.6901     11.7893
25          33     185.047      97.069           0     74.9829     8.81757
25          34     186.002     96.7705           0      71.928     5.96641
25          35     186.964     96.4946           0     68.5292     4.05222
25          36      187.93     96.2336           0     67.2086      2.6948
25          37     188.898     95.9825           0     66.9503     1.61359
25          38     189.868     95.7356           0     60.3368     1.04634
25          39     190.838     95.4934           0     54.6271    0.943947
25          40     191.808     95.2456           0     50.4874    0.782176
25          41     192.775     94.9909           0       48.58     0.51357
25          42     193.745     94.7462           0     45.9161    0.404314
25          43     194.723     94.5345           0     47.1576    0.515031
25          44      195.71     94.3693           0      51.472    0.701319
25          45     196.704      94.253           0     57.3469      1.0404
25          46     197.701     94.1821           0     63.4967     1.47057
25          47     198.701     94.1484           0     68.9192     1.95604
25          48     199.702     94.1428           0     71.2318     3.01387
25          49     200.702     94.1584           0     70.1229     4.97813
25          50     201.702     94.2016           0     67.0801     8.03769
25          51     202.698     94.2955           0     63.1675     11.8734
25          52     203.684     94.4658           0     62.1139     16.2244
25          53     204.651     94.7225           0     70.2322     22.5692
25          54     205.599     95.0427           0     93.1683     34.7944
25          55     206.544     95.3693           0     123.379     44.9687
25          56     207.505     95.6479           0     144.841     44.1562
25          57     208.476     95.8886           0     139.668     45.1024
25          58     209.437     96.1664           0     110.552     36.0866
25          59     210.377     96.5112           0     84.7518     15.3513
25          60     211.279      96.944           0     77.1722     4.99637
25          61     212.119     97.4865           0     75.2423      2.6486
25          62     212.894     98.1199           0     77.2488     1.47487
25          63     213.626     98.8011           0     73.3558    0.709238
25          64     214.336     99.5061           0     70.4772    0.400605
25          65     215.029     100.228           0     71.3868    0.332701
25          66     215.708     100.963           0     71.6518    0.270214
25          67     216.364     101.718           0      73.357    0.314672
25          68     216.978     102.508           0     78.2271    0.384715
25          69     217.533     103.341           0     76.7288    0.401199
25          70     218.009      104.22           0      78.118    0.519381
25          71     218.392     105.145           0     68.7577    0.424199
25          72      218.69       106.1           0     61.4879    0.421963
25          73     218.941     107.068           0     58.3819    0.420617
25          74     219.174     108.041           0      56.827    0.430779
25          75     219.404     109.015           0     57.6262    0.655954
25          76     219.641     109.987           0     60.5207    0.844846
25          77     219.886     110.957           0     63.8687     1.01053
25          78     220.126     111.928           0     65.1195     1.35413
25          79     220.331     112.907           0     64.6076     1.46638
25          80     220.482     113.896           0      64.453     1.40864
25          81     220.568     114.893           0     63.4251     1.14032
25          82     220.601     115.893           0     61.6197    0.870843
25          83     220.603     116.894           0     59.6245    0.688283
25          84     220.588     117.894           0     57.9324    0.687766
25          85     220.566     118.894           0     56.2982    0.643416
25          86     220.542     119.894           0     54.2956    0.880993
25          87     220.513     120.894           0     50.8842     1.16899
25          88     220.474     121.894           0     46.8972     1.25404
25          89     220.408     122.892           0     42.8378     1.38689
25          90     220.299     123.887           0     38.4857     1.56067
25          91     220.141     124.875           0     34.3764     1.74584
25          92     219.945     125.856           0     30.3877     1.92627
25          93     219.735     126.834           0     26.3105     2.01681
25          94     219.537     127.815           0     23.4696     1.98936
25          95     219.365       128.8           0     21.3991     2.03959
25          96      219.22      129.79           0     20.0356     2.26824
25          97     219.104     130.784           0     18.3278     2.45337
25          98     219.019     131.781           0     16.4195     2.57375
25          99     218.963      132.78           0     15.1834      3.0883
25         100     218.942      133.78           0     13.4269     3.81892
25         101     218.953     134.781           0     12.1828      4.3137
25         102     218.987      135.78           0     10.4362     4.77212
25         103     219.039      136.78           0     9.22038     5.05767
25         104      219.11     137.778           0     8.22243     5.32815
25         105     219.204     138.774           0           8     5.36702
25         106     219.324     139.767           0      7.2331     5.35175
25         107      219.47     140.757           0     6.24337       5.066
25         108     219.643     141.742           0           6     4.63289
25         109      219.86     142.719           0     5.28132     3.82109
25         110     220.025     143.706           0     4.29449     2.71087
25         111     220.129     144.701           0     3.29945     2.29753
25         112     220.199     145.699           0     2.30142     2.23928
#1
26           0     161.032      482.18           0     53.2372     9.44062
26           1     161.538      483.05           0     44.1435     9.03623
26           2     162.148      483.85           0     41.0984     14.9778
26           3     162.881     484.539           0     42.5113     13.6535
26           4       163.7     485.124           0     48.2375     7.50697
26           5      164.46     485.783           0      56.112     4.23174
26           6     165.199     486.466           0      64.557     1.51025
26           7     165.939     487.148           0     68.9166     0.75284
26           8     166.688     487.819           0     66.9123    0.477879
26           9      167.44     488.487           0     65.4994    0.895329
26          10     168.189     489.159           0     68.2033     1.92309
26          11     168.933     489.837           0     69.5685     3.80766
26          12     169.674     490.517           0     69.8894     5.80039
26          13     170.426     491.185           0     72.0021     7.44414
26          14     171.192     491.837           0     72.6234     9.00496
26          15     171.964     492.483           0     69.9325      10.504
26          16     172.737     493.126           0     68.1311     11.6183
26          17     173.513     493.767           0     66.1895     10.0439
26          18     174.291     494.405           0      66.588     8.01019
26          19     175.074     495.037           0     70.3358     4.48675
26          20     175.862     495.663           0     68.7218     2.33771
26          21     176.661     496.273           0     67.9938     2.15153
26          22     177.483     496.853           0     68.9698     2.95935
26          23     178.333     497.392           0     69.2025     4.13009
26          24     179.223     497.862           0     74.6214     4.89449
26          25     180.157     498.235           0     82.1476     5.88002
26          26     181.129     498.495           0     97.3855     10.1073
26          27     182.121     498.664           0     125.804     13.4077
26          28     183.122     498.768           0     154.291      15.063
26          29     184.123     498.862           0     165.173     20.6414
26          30     185.106     499.075           0     150.086     33.4607
26          31      186.04     499.451           0      106.05     30.8767
26          32     186.933     499.913           0     65.9928     19.6089
26          33     187.817     500.395           0     52.5808     13.8032
26          34     188.704     500.869           0     55.8775     12.6087
26          35     189.601     501.325           0     62.7218     13.5445
26          36     190.513      501.75           0     69.2903     16.5362
26          37      191.44     502.142           0     71.4407     20.6167
26          38     192.383     502.491           0     68.6674     24.1765
26          39     193.338     502.806           0     65.2562     26.7362
26          40     194.304      503.09           0     60.4783     27.7561
26          41     195.278      503.34           0     52.9436     26.8472
26          42     196.261     503.557           0      44.722     23.1869
26          43     197.251     503.735           0     33.9908     17.0371
26          44     198.247     503.873           0     22.0316     9.68963
26          45     199.248      503.98           0     11.0128     3.84655
26          46      200.25     504.069           0      4.4314    0.801206
26          47     201.252     504.155           0     4.65004    0.282919
26          48     202.253     504.255           0     18.8753     1.60678
26          49     203.253     504.367           0     56.7038     5.03492
26          50     204.255     504.458           0     98.5957     9.58032
26          51     205.261     504.492           0     123.493     12.5567
26          52     206.266     504.459           0     119.881     15.7311
26          53     207.271     504.405           0     100.904     21.6396
26          54     208.276     504.366           0     83.9533     26.2891
26          55     209.282      504.35           0      74.171     26.7077
26          56     210.288     504.349           0     71.6763     26.1083
26          57     211.294     504.357           0     74.3373     26.8141
26          58       212.3     504.352           0      82.691     25.8653
26          59     213.305     504.292           0     98.1021     19.3067
26          60     214.297     504.125           0     115.853     9.50141
26          61     215.261     503.837           0     123.081     6.71548
26          62     216.203     503.485           0     118.527     11.5414
26          63     217.149     503.142           0     111.653     20.3092
26          64     218.113     502.852           0       103.3     33.5175
26          65     219.088     502.605           0     99.3305     48.6117
26          66     220.059     502.343           0      96.798      52.042
26          67     221.008     502.008           0     86.8887     48.4923
26          68     221.937     501.621           0      69.951     50.9123
26          69     222.872     501.251           0     63.5389     44.4355
26          70     223.831     500.945           0      71.531     33.3264
26          71     224.813     500.729           0     86.5554     39.4882
26          72     225.808      500.58           0     97.7134     50.4242
26          73       226.8      500.41           0      96.538     46.5548
26          74     227.774     500.157           0      82.568     33.6521
26          75     228.733     499.853           0     62.8173     24.8529
26          76     229.693     499.552           0     48.8928     18.2973
26          77     230.676     499.337           0     46.8895     19.1076
26          78      231.61     498.965           0     52.6371     16.2884
26          79     232.447     498.406           0     61.0908     10.0544
26          80     233.171     497.707           0     72.9875      10.457
#1
27           0     228.089     510.276           0     88.3794     20.7915
27           1     228.989     509.834           0     78.0851     34.0212
27           2     229.794     509.237           0      62.337     25.7643
27           3     230.481     508.507           0     51.6183     24.1692
27           4     231.059     507.688           0     46.2555     26.1261
27           5     231.618     506.856           0     43.0564     27.3232
27           6     232.096     505.975           0     41.4333     28.2312
27           7     232.492     505.054           0     38.5486     29.9029
27           8     232.809     504.103           0     39.0199     32.3423
27           9     233.051     503.131           0      42.385     35.5927
27          10      233.21     502.141           0     45.2791     40.7137
27          11     233.301     501.143           0     50.2435     45.7523
27          12     233.372     500.143           0     55.6045     45.1033
27          13     233.496     499.148           0     62.4586     31.0678
27          14      233.75     498.179           0     73.8133     17.9508
27          15     234.173      497.27           0     87.2473     12.4953
27          16     234.747     496.448           0      96.554     12.1599
27          17     235.424     495.709           0     101.269     14.8693
27          18     236.145     495.013           0     108.406     21.7265
27          19     236.862     494.312           0     115.946     28.3334
27          20     237.548     493.581           0     131.734     26.6012
27          21     238.176       492.8           0     146.954     18.3048
27          22     238.736     491.968           0     147.299     14.4507
27          23     239.284     491.129           0     134.002     18.3256
27          24     239.907     490.345           0     113.436     28.8569
27          25     240.641     489.662           0     88.9897     33.8473
27          26      241.46     489.084           0     66.8735     28.3528
27          27     242.325     488.578           0     51.9396     24.6546
27          28     243.206       488.1           0     47.5338     24.2018
27          29     244.068     487.587           0     49.2347     23.7483
27          30     244.884     487.005           0     52.3982     23.0322
27          31     245.646     486.354           0     49.6499     22.2003
27          32      246.37     485.661           0     47.6609     21.3742
27          33     247.072     484.945           0     47.4061     20.4514
27          34     247.757     484.213           0      46.236     18.4276
27          35     248.429      483.47           0     45.7813     16.1906
27          36     249.092     482.718           0      46.744     13.2711
27          37     249.748      481.96           0     46.3634     9.99676
27          38     250.402     481.201           0     46.1979     7.05229
27          39     251.054     480.439           0     49.5558     4.58474
27          40     251.699     479.672           0     52.9525     3.42448
27          41     252.343     478.904           0     57.0672     2.59264
27          42     252.984     478.133           0       59.36     2.40182
27          43     253.617     477.356           0     54.5024     2.19986
27          44     254.236     476.568           0     50.0667     2.40347
27          45     254.828     475.759           0     46.1037     3.76661
27          46     255.374     474.918           0     45.5467      6.6526
27          47     255.839      474.03           0      52.847     10.0591
27          48     256.199     473.095           0     64.7356     14.2845
27          49      256.49     472.136           0     81.2148     20.7788
27          50     256.834     471.194           0     92.1533      18.427
27          51     257.337     470.327           0     89.1847     10.2568
27          52     257.961     469.543           0     81.7909     14.3913
27          53     258.606     468.775           0     79.3045     22.0813
27          54     259.185     467.957           0     83.1783     24.6876
27          55     259.597     467.043           0     87.3907      22.359
27          56     259.767     466.056           0     92.4899     22.6013
27          57     259.744     465.053           0     114.984     38.8705
27          58     259.683     464.053           0     161.384     70.4665
27          59     259.717     463.051           0     182.281     81.2626
27          60     259.827     462.055           0     158.109      77.606
27          61      259.89     461.054           0     115.913     65.3366
27          62     259.889     460.052           0     87.0163     42.8912
27          63     259.865      459.05           0     78.1169     30.4173
27          64     259.871     458.048           0     88.9229     27.6283
27          65     259.944     457.048           0     115.157     27.2855
27          66     260.078     456.055           0     140.718     26.7902
27          67     260.177     455.057           0     142.055     25.8053
27          68     260.111     454.057           0     114.783     21.9223
27          69      259.91     453.075           0     76.7108     15.5522
27          70     259.667     452.102           0     47.6669     12.0576
27          71     259.448     451.124           0     34.8955     15.1205
27          72     259.286     450.135           0     30.6244     22.4884
27          73     259.197     449.137           0     28.5109     28.5738
27          74     259.176     448.135           0      27.582     32.6557
27          75     259.194     447.132           0     27.5871     36.8152
27          76      259.21      446.13           0     29.3189     40.9459
27          77     259.187     445.128           0     34.6945     42.8738
27          78     259.073     444.132           0     40.9872     44.4998
27          79     258.808     443.166           0     45.5633     46.2059
27          80     258.343     442.277           0      47.672     49.7619
27          81     257.678     441.527           0     50.9722     58.3231
27          82     256.873     440.931           0     60.7103     70.8471
27          83     256.069     440.331           0     82.6384     83.1796
27          84      255.32     439.666           0     106.049     78.7873
27          85     254.619     438.949           0     118.154     76.0678
#1
28           0     239.173     486.808           0     85.5446     29.0426
28           1     239.591     485.897           0     73.3985     35.9969
28           2     240.058     485.011           0     64.6609     42.3534
28           3     240.552     484.138           0      57.185     42.5842
28           4     241.043     483.265           0     54.4978     38.8017
28           5     241.453      482.35           0     51.8463      34.071
28           6     241.827      481.42           0     54.1706     27.6752
28           7     242.191     480.486           0      56.382     22.0763
28           8     242.554     479.552           0     56.5316      16.819
28           9     242.929     478.622           0     57.7524     13.3822
28          10     243.321       477.7           0     53.2294       10.81
28          11     243.724     476.782           0      47.606     9.70763
28          12     244.129     475.865           0     41.1457     8.44768
28          13     244.524     474.944           0     35.4307      8.5116
28          14     244.903     474.016           0     37.2834      9.6292
28          15      245.25     473.076           0     44.8354      10.747
28          16      245.55      472.12           0     60.0554     13.6697
28          17     245.787     471.146           0     78.0609     24.5094
28          18     245.944     470.156           0     92.3673     43.0191
28          19     246.014     469.156           0     104.969      50.269
28          20     246.001     468.154           0     122.215     60.9596
28          21     245.949     467.153           0     144.608     86.9479
28          22     245.939      466.15           0     165.296     104.906
28          23     246.083     465.159           0     178.312     74.0769
28          24     246.428     464.217           0     185.958     59.1537
28          25     246.925     463.347           0     191.896     55.9822
28          26     247.416     462.473           0     175.288     64.6635
28          27     247.782      461.54           0     140.142     79.6872
28          28     248.012     460.565           0     95.6116      61.323
28          29     248.172     459.575           0     63.4326     36.6858
28          30     248.326     458.585           0     55.7533     21.4337
28          31     248.495     457.597           0     69.5408      15.202
28          32     248.676     456.611           0     93.8806     13.9863
28          33     248.881      455.63           0     116.188     13.0117
28          34     249.145     454.663           0     126.135     10.7319
28          35     249.495     453.724           0      124.13     7.52203
28          36     249.925     452.818           0     121.175     7.68782
28          37     250.399     451.935           0     113.203     10.0887
28          38     250.878     451.055           0     112.553     15.4335
28          39     251.321     450.156           0     108.117     19.6344
28          40     251.676     449.218           0     105.241     23.0534
28          41     251.906     448.243           0     106.413     26.1278
28          42     251.998     447.245           0     113.247     30.5809
28          43     252.009     446.242           0     125.478     44.5073
28          44     252.111     445.245           0     128.096     39.5313
28          45     252.429     444.295           0     112.586     20.7846
28          46     252.866     443.393           0     94.7725     15.6005
28          47     253.309     442.494           0     84.7088     17.3767
28          48     253.707     441.574           0     89.1211     20.8982
28          49     254.065     440.638           0     103.305     23.2016
28          50     254.393      439.69           0     112.977     23.8696
28          51     254.692     438.734           0     118.076     23.3524
28          52     254.974     437.772           0      118.37     23.0755
28          53     255.253     436.809           0     109.853      23.003
28          54     255.524     435.844           0     100.829     22.7033
28          55     255.796      434.88           0        94.3     22.1889
28          56     256.083     433.919           0     89.1153     22.1567
28          57     256.385     432.964           0     84.3345       21.68
28          58      256.68     432.006           0     81.0129     20.5978
28          59      256.95      431.04           0     78.9852     19.1527
28          60     257.192     430.068           0     76.5588     17.7516
28          61     257.409     429.089           0     73.4137      16.692
28          62     257.615     428.108           0     69.2034     16.3382
28          63     257.837     427.131           0     63.6971     16.3406
28          64     258.086      426.16           0     58.3416     17.1361
28          65      258.35     425.193           0       52.78     17.8282
